steps,currentTime,done,speed,reward,gap,world_position_y,world_position_x,RPM,steerAngle,brakeStatus,accStatus,actualGear,packetId,velocity_x,velocity_y,velocity_z,yaw,roll,angular_velocity_y,angular_velocity_x,LapCount,LapDist,going_backwards,current_action_abs_0,current_action_abs_1,current_action_abs_2,actions_0,actions_1,actions_2,rl_point,out_of_track
64,4550.76,0,11.391044616699219,0.11608299427712207,-1.8092757790672738,-27.906551361083984,884.0717163085938,5111.5966796875,0.0,0.0,1.0,2,296587,-9.455924034118652,0.1345193088054657,6.37075662612915,-0.9750683903694153,-0.05622531846165657,-0.00539811747148633,-0.013010096736252308,0,5179.268651485152,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3372,0.0
65,4550.814,0,11.598825454711914,0.1165054512472706,-1.9554095626172785,-28.422094345092773,884.4190673828125,5207.67578125,4.031999588012695,0.0,1.0,2,296591,-9.63114070892334,0.14059783518314362,6.4825215339660645,-0.9753232598304749,-0.05643725022673607,-0.007113262545317411,-0.010906298644840717,0,5179.842553650902,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3372,0.0
66,4550.877,0,11.84368896484375,0.11677774378158366,-2.1400869164817475,-29.035648345947266,884.831787109375,5317.4501953125,0.0,0.0,1.0,2,296595,-9.835161209106445,0.1490103304386139,6.6179704666137695,-0.9759117364883423,-0.05622779577970505,-0.005569934844970703,-0.006420801859349012,0,5180.543455697829,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3373,0.0
67,4550.928,0,12.04216194152832,0.11688603219326041,-2.2936007038595,-29.54171371459961,885.1722412109375,5407.455078125,4.031999588012695,0.0,1.0,2,296599,-10.00281047821045,0.15508757531642914,6.724171161651611,-0.9761499762535095,-0.0562734454870224,-0.006744297221302986,-0.0018622464267536998,0,5181.121133535722,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3373,0.0
68,4550.994,0,12.298054695129395,0.11678671941103036,-2.5036428682266822,-30.209383010864258,885.6207275390625,5526.49609375,0.0,0.0,1.0,2,296603,-10.216996192932129,0.16339784860610962,6.8639655113220215,-0.9767299890518188,-0.05600476637482643,-0.005899560172110796,-0.003627536352723837,0,5181.893773353368,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3374,0.0
69,4551.042,0,12.484272003173828,0.11656221104117412,-2.663275278563224,-30.70376968383789,885.9528198242188,5611.64599609375,4.031999588012695,0.0,1.0,2,296607,-10.374618530273438,0.17113229632377625,6.963127136230469,-0.9769451022148132,-0.056156184524297714,-0.006381646264344454,-0.008196803741157055,0,5182.431978255219,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3374,0.0
70,4551.108,0,12.739797592163086,0.11604456909669729,-2.891176389797406,-31.39600944519043,886.4169921875,5726.9033203125,0.0,0.0,1.0,2,296611,-10.58963394165039,0.1769169121980667,7.10119104385376,-0.9776204228401184,-0.05593285709619522,-0.0065597365610301495,-0.011839081533253193,0,5183.209080230852,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3375,0.0
71,4551.159,0,12.937705039978027,0.11542958530746227,-3.0780478492298124,-31.940536499023438,886.7821044921875,5812.52783203125,4.031999588012695,0.0,1.0,2,296615,-10.757025718688965,0.18543964624404907,7.206887722015381,-0.9778695106506348,-0.05600984767079353,-0.00688037509098649,-0.014031431637704372,0,5183.8255445189425,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3375,0.0
72,4551.225,0,13.192628860473633,0.11442698937923815,-3.3264451998591222,-32.65802764892578,887.2623291015625,5922.44189453125,0.0,0.0,1.0,2,296619,-10.971709251403809,0.20061960816383362,7.3437113761901855,-0.9785724878311157,-0.055662766098976135,-0.007233376614749432,-0.012381548061966896,0,5184.617749183148,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3376,0.0
73,4551.294,0,13.456310272216797,0.11296943086865277,-3.6047245802662258,-33.42308044433594,887.774169921875,6037.7744140625,4.031999588012695,0.0,1.0,2,296623,-11.196699142456055,0.211295023560524,7.481333255767822,-0.979076623916626,-0.055340804159641266,-0.01157626323401928,-0.009546047076582909,0,5185.457321370603,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3376,0.0
74,4551.36,0,13.706683158874512,0.11128981304941017,-3.880616794052425,-34.169403076171875,888.2724609375,6145.173828125,0.0,0.0,1.0,2,296627,-11.406834602355957,0.22250685095787048,7.617018222808838,-0.9799672961235046,-0.05461917817592621,-0.009283524006605148,-0.006194631103426218,0,5186.292088157148,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3377,0.0
75,4551.426,0,13.954411506652832,0.10923757317667829,-4.17182515188127,-34.92950439453125,888.7797241210938,6251.158203125,4.031999588012695,0.0,1.0,2,296631,-11.619016647338867,0.23081402480602264,7.744805335998535,-0.9805231690406799,-0.053977325558662415,-0.012570751830935478,-0.0010379120940342546,0,5187.100768481614,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3377,0.0
76,4551.492,0,14.198352813720703,0.10683799157864432,-4.475324921113351,-35.70355987548828,889.2952880859375,6356.74365234375,0.0,0.0,1.0,2,296635,-11.82503890991211,0.2367704063653946,7.875260353088379,-0.9814661741256714,-0.05301013961434364,-0.0106090372428298,0.0005955761298537254,0,5187.946175798745,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3378,0.0
77,4551.543,0,14.384987831115723,0.10472586409615726,-4.7197808350155155,-36.310890197753906,889.6996459960938,6437.115234375,4.031999588012695,0.0,1.0,2,296639,-11.984267234802246,0.2446851283311844,7.972343444824219,-0.9818720817565918,-0.052611205726861954,-0.009859465062618256,-0.001144064706750214,0,5188.5990238365775,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3378,0.0
78,4551.609,0,14.623173713684082,0.10166979944374312,-5.0473506343836645,-37.10895919799805,890.22998046875,6540.71435546875,0.0,0.0,1.0,2,296643,-12.187222480773926,0.25033706426620483,8.097003936767578,-0.9827154278755188,-0.0517246276140213,-0.009808484464883804,-0.0036712789442390203,0,5189.435850080656,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3379,0.0
79,4551.675,0,14.85956859588623,0.0982262855667221,-5.389694664896574,-37.92027282714844,890.7686767578125,6636.36474609375,4.031999588012695,0.0,1.0,2,296647,-12.3914794921875,0.25829192996025085,8.216510772705078,-0.9833431839942932,-0.051151931285858154,-0.01303642988204956,-0.003919689916074276,0,5190.291897928371,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3379,0.0
80,4551.744,0,15.100643157958984,0.0941749839978054,-5.763511725116868,-38.78282928466797,891.3399658203125,6733.7548828125,0.0,0.0,1.0,2,296651,-12.597137451171875,0.2747555673122406,8.341252326965332,-0.984350860118866,-0.05049511790275574,-0.01107785478234291,-0.006486540660262108,0,5191.250575409795,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3380,0.0
81,4551.81,0,15.323979377746582,0.08991844811541831,-6.132173771651148,-39.62090301513672,891.8944091796875,6825.875,4.031999588012695,0.0,1.0,2,296655,-12.79242992401123,0.28806522488594055,8.450200080871582,-0.9850463271141052,-0.05032968521118164,-0.014366437681019306,-0.01252229604870081,0,5192.099758399068,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3380,0.0
82,4551.864,0,15.5055570602417,0.08606847118663376,-6.4491854854202755,-40.316219329833984,892.353271484375,6895.93798828125,0.0,0.0,1.0,2,296659,-12.948502540588379,0.2959100902080536,8.54289436340332,-0.9859602451324463,-0.04970582574605942,-0.01400123629719019,-0.004987560212612152,0,5192.797914502618,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3381,0.0
83,4551.912,0,15.664204597473145,0.08246114956983795,-6.735695064712058,-40.94120407104492,892.7654418945312,6956.61572265625,4.031999588012695,0.0,1.0,2,296663,-13.085506439208984,0.3020317852497101,8.62282943725586,-0.9865431785583496,-0.04902327060699463,-0.014477904886007309,0.005414196290075779,0,5193.4342868801905,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3381,0.0
84,4551.975,0,15.864871978759766,0.07730980472177948,-7.126982125964613,-41.77139663696289,893.3119506835938,7039.52685546875,0.0,0.0,1.0,2,296667,-13.257508277893066,0.31579047441482544,8.725220680236816,-0.9875478148460388,-0.047682035714387894,-0.012891432270407677,0.004572474397718906,0,5194.292050942517,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3382,0.0
85,4552.044,0,16.077465057373047,0.0712785356726705,-7.566556330969445,-42.692771911621094,893.9179077148438,7136.076171875,4.031999588012695,0.0,1.0,2,296671,-13.443607330322266,0.31663182377815247,8.829123497009277,-0.9883278608322144,-0.04619013890624046,-0.015300062485039234,-0.0032482175156474113,0,5195.20988251621,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3383,0.0
86,4552.11,0,16.11382293701172,0.06433510612803243,-8.007458541680906,-43.58219528198242,894.5015869140625,6907.70263671875,0.0,0.0,0.0,1,296675,-13.469223976135254,0.31983065605163574,8.83739948272705,-0.9894455671310425,-0.04411321505904198,-0.015285619534552097,0.055401649326086044,0,5196.103000599513,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3383,0.0
87,4552.161,0,16.092775344848633,0.05875840565049053,-8.348771147836887,-44.268795013427734,894.9517822265625,6685.82177734375,4.031999588012695,0.0,0.0,1,296679,-13.45899486541748,0.31445184350013733,8.81432056427002,-0.9900051951408386,-0.043563615530729294,-0.016781238839030266,0.07232991605997086,0,5196.768205382541,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3384,0.0
88,4552.212,0,16.071128845214844,0.05300091474861401,-8.702103799983226,-44.9549674987793,895.4005737304688,6472.06787109375,0.0,0.0,0.0,1,296683,-13.448355674743652,0.30346405506134033,8.791505813598633,-0.9908515810966492,-0.04280894622206688,-0.017419086769223213,0.06900997459888458,0,5197.440961509856,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3384,0.0
89,4552.263,0,16.04730987548828,0.0472658705860429,-9.054592267938945,-45.640499114990234,895.848388671875,6266.1435546875,4.031999588012695,0.0,0.0,1,296687,-13.436317443847656,0.30122247338294983,8.765369415283203,-0.9914312958717346,-0.042993299663066864,-0.014962708577513695,0.06368519365787506,0,5198.103077106585,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3384,0.0
90,4552.314,0,16.017045974731445,0.041380566660977426,-9.416467011066862,-46.325355529785156,896.29443359375,6067.76171875,0.0,0.0,0.0,1,296691,-13.421088218688965,0.3268718719482422,8.733083724975586,-0.9921370148658752,-0.043973781168460846,-0.013363678939640522,0.036923084408044815,0,5198.766908917925,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3385,0.0
91,4552.377,0,16.0416259765625,0.0342440114208363,-9.865302964246377,-47.171058654785156,896.8435668945312,5453.3857421875,4.031999588012695,0.0,1.0,3,296695,-13.469982147216797,0.3115434944629669,8.72916316986084,-0.9930517673492432,-0.045766618102788925,-0.01924482360482216,-0.006743329577147961,0,5199.5556811529095,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3385,0.0
92,4552.425,1,16.25870132446289,0.028959221966671826,-10.218847779490254,-47.82234573364258,897.2653198242188,4748.46337890625,0.0,0.0,1.0,3,296699,-13.656672477722168,0.3105333149433136,8.843242645263672,-0.9939829111099243,-0.04277476668357849,-0.013045543804764748,-0.06457584351301193,0,5200.193769745092,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3386,1.0
