steps,currentTime,done,speed,reward,gap,world_position_y,world_position_x,RPM,steerAngle,brakeStatus,accStatus,actualGear,packetId,velocity_x,velocity_y,velocity_z,yaw,roll,angular_velocity_y,angular_velocity_x,LapCount,LapDist,going_backwards,current_action_abs_0,current_action_abs_1,current_action_abs_2,actions_0,actions_1,actions_2,rl_point,out_of_track
72,3932.574,0,13.333099365234375,0.13997098462358143,-1.5019919383072144,24.671846389770508,827.7164916992188,5976.4873046875,0.0,0.0,1.0,2,256027,-2.649839162826538,-0.05912807211279869,13.079147338867188,-0.19828060269355774,-0.027661873027682304,-0.01104982290416956,-0.001892779255285859,0,5100.99450580086,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3321,0.0
73,3932.637,0,13.581013679504395,0.14082672568204818,-1.6306174925237755,24.503089904785156,828.5485229492188,6086.65673828125,4.031999588012695,0.0,1.0,2,256031,-2.709650754928589,-0.052668001502752304,13.319822311401367,-0.19883278012275696,-0.0282851904630661,-0.012124252505600452,-0.004648060072213411,0,5101.824467186496,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3321,0.0
74,3932.706,0,13.84931468963623,0.14150705171431088,-1.782378775737984,24.31379508972168,829.4769287109375,6205.42529296875,0.0,0.0,1.0,2,256035,-2.769580125808716,-0.04738415777683258,13.581393241882324,-0.1997731328010559,-0.028713511303067207,-0.009396318346261978,-0.011030850932002068,0,5102.75053659032,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3322,0.0
75,3932.772,0,14.105878829956055,0.14199407858152016,-1.9336950009826124,24.128936767578125,830.3819580078125,6313.25830078125,4.031999588012695,0.0,1.0,2,256039,-2.8340322971343994,-0.04117153212428093,13.830041885375977,-0.20033375918865204,-0.029374420642852783,-0.012023605406284332,-0.010114259086549282,0,5103.646743859921,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3323,0.0
76,3932.823,0,14.30260181427002,0.14218474097235828,-2.0588198693682824,23.98306655883789,831.0924072265625,6395.16943359375,0.0,0.0,1.0,2,256043,-2.8799641132354736,-0.03635207563638687,14.021342277526855,-0.20106488466262817,-0.02955859713256359,-0.012030529789626598,-0.004324856214225292,0,5104.355197251134,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3323,0.0
77,3932.889,0,14.553110122680664,0.14223714887000832,-2.2263400969985634,23.79094123840332,832.0262451171875,6502.02294921875,4.031999588012695,0.0,1.0,2,256047,-2.9441444873809814,-0.03248663246631622,14.263655662536621,-0.20176449418067932,-0.03031729906797409,-0.014084652997553349,0.0008393873577006161,0,5105.287445027556,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3324,0.0
78,3932.955,0,14.798966407775879,0.1420182247704652,-2.4035038084927325,23.59446907043457,832.9758911132812,6606.048828125,0.0,0.0,1.0,2,256051,-3.0018012523651123,-0.02378748171031475,14.502594947814941,-0.20276641845703125,-0.030750157311558723,-0.011294315569102764,-0.0028356893453747034,0,5106.214544160146,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3324,0.0
79,3933.009,0,14.995144844055176,0.14161580671226617,-2.5558893771933286,23.431034088134766,833.7644653320312,6689.93798828125,4.031999588012695,0.0,1.0,2,256055,-3.052748918533325,-0.024344997480511665,14.692185401916504,-0.20327003300189972,-0.03142501413822174,-0.011466060765087605,-0.0068305302411317825,0,5106.987527220714,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3325,0.0
80,3933.072,0,15.22362232208252,0.14097200629166823,-2.7399169981258495,23.236743927001953,834.6973876953125,6778.26220703125,0.0,0.0,1.0,2,256059,-3.1077418327331543,-0.015830211341381073,14.913990020751953,-0.20409280061721802,-0.032057713717222214,-0.009309438988566399,-0.005324353463947773,0,5107.9063885231735,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3325,0.0
81,3933.123,0,15.403648376464844,0.14020015363440444,-2.898250193206466,23.07709312438965,835.4627685546875,6850.15576171875,4.031999588012695,0.0,1.0,2,256063,-3.154078245162964,-0.007907373830676079,15.08794116973877,-0.20447644591331482,-0.032845593988895416,-0.009455854073166847,-0.0036209975369274616,0,5108.648479720752,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3326,0.0
82,3933.189,0,15.630454063415527,0.13898319312038154,-3.1081794197083417,22.866844177246094,836.4661254882812,6942.40380859375,0.0,0.0,1.0,2,256067,-3.209577798843384,-0.0033727078698575497,15.307806015014648,-0.20524726808071136,-0.033416327089071274,-0.008746548555791378,-0.0026993188075721264,0,5109.619513947371,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3327,0.0
83,3933.237,0,15.792438507080078,0.1378426211445115,-3.271606276464917,22.711782455444336,837.2048950195312,7006.791015625,4.031999588012695,0.0,1.0,2,256071,-3.2521800994873047,0.00486160721629858,15.46418571472168,-0.20559675991535187,-0.034178052097558975,-0.009452931582927704,-0.003478769911453128,0,5110.342383541312,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3327,0.0
84,3933.303,0,16.008947372436523,0.1360545821263814,-3.501341158717656,22.495094299316406,838.2327880859375,7099.14453125,0.0,0.0,1.0,2,256075,-3.3058478832244873,0.01463135052472353,15.673934936523438,-0.20644186437129974,-0.034496381878852844,-0.009669370949268341,-0.007953251712024212,0,5111.343966387998,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3328,0.0
85,3933.354,0,16.16453742980957,0.13434092404553194,-3.689157538291861,22.325443267822266,839.0364379882812,7097.7412109375,4.031999588012695,0.0,0.0,1,256079,-3.344611644744873,0.02204069308936596,15.811616897583008,-0.20687317848205566,-0.03505900129675865,-0.010889990255236626,0.0014906823635101318,0,5112.115919719799,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3328,0.0
86,3933.42,0,16.139257431030273,0.13010027416042427,-3.9388934270119553,22.104442596435547,840.078857421875,6803.20263671875,0.0,0.0,0.0,1,256083,-3.3481695652008057,0.02277146279811859,15.787343978881836,-0.2077486217021942,-0.035078514367341995,-0.013104043900966644,0.06283115595579147,0,5113.117845809407,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3329,0.0
87,3933.489,0,16.12135124206543,0.12563080914683988,-4.207178712226584,21.873159408569336,841.16748046875,6510.11181640625,4.031999588012695,0.0,0.0,1,256087,-3.3614397048950195,0.012517011724412441,15.766196250915527,-0.20843778550624847,-0.03520416095852852,-0.01689724437892437,0.06220713630318642,0,5114.149290790316,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3330,0.0
88,3933.543,0,16.106807708740234,0.12197052754985659,-4.427392829451226,21.69130516052246,842.0183715820312,6290.837890625,0.0,0.0,0.0,1,256091,-3.3689990043640137,0.016013318672776222,15.749671936035156,-0.20934712886810303,-0.03521779552102089,-0.016046570613980293,0.05065841227769852,0,5114.959687329392,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3330,0.0
89,3933.603,0,16.090219497680664,0.11786892900733024,-4.6744983793216415,21.488874435424805,842.9627685546875,6057.1484375,4.031999588012695,0.0,0.0,1,256095,-3.3835537433624268,0.03538172319531441,15.729531288146973,-0.21013812720775604,-0.035828396677970886,-0.017331857234239578,0.03862834349274635,0,5115.866878372501,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3331,0.0
90,3933.654,0,16.090866088867188,0.11437149644109752,-4.892147892509782,21.315879821777344,843.7646484375,5490.7431640625,0.0,0.0,1.0,3,256099,-3.40078067779541,0.05411909148097038,15.741966247558594,-0.21109233796596527,-0.03599432855844498,-0.017695924267172813,0.010635482147336006,0,5116.626474959106,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3331,0.0
91,3933.72,0,16.416622161865234,0.11191267592320694,-5.182965727068206,21.088598251342773,844.814208984375,4617.9296875,4.031999588012695,0.0,1.0,3,256103,-3.489825963973999,0.07103750109672546,16.056943893432617,-0.21212641894817352,-0.03645952790975571,-0.016765987500548363,-0.09740401804447174,0,5117.602657829557,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3332,0.0
92,3933.771,0,16.63254165649414,0.10949486053383498,-5.416829321988625,20.908912658691406,845.6389770507812,4442.611328125,0.0,0.0,1.0,3,256107,-3.5460164546966553,0.06653476506471634,16.260196685791016,-0.21326282620429993,-0.03617721423506737,-0.016360433772206306,-0.10268410295248032,0,5118.3687760316825,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3332,0.0
93,3933.843,0,16.837650299072266,0.10502518495965311,-5.762479734750171,20.65142822265625,846.8172607421875,4452.0166015625,4.031999588012695,0.0,1.0,3,256111,-3.6080806255340576,0.06550769507884979,16.45452117919922,-0.2144944965839386,-0.0360296294093132,-0.017893832176923752,-0.04922470822930336,0,5119.475047969609,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3333,0.0
94,3933.906,0,17.00238037109375,0.10074417684797465,-6.074701621235764,20.42247200012207,847.859130859375,4488.04443359375,0.0,0.0,1.0,3,256115,-3.6539082527160645,0.08608876168727875,16.612762451171875,-0.21567551791667938,-0.035724010318517685,-0.013231736607849598,-0.015976622700691223,0,5120.427890321356,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3334,0.0
95,3933.957,0,17.13240623474121,0.09697755659495404,-6.3395250342417,20.23505401611328,848.709716796875,4522.71240234375,4.031999588012695,0.0,1.0,3,256119,-3.697173595428467,0.10876491665840149,16.73617935180664,-0.21627424657344818,-0.03612805902957916,-0.013572029769420624,-0.007992646656930447,0,5121.2273030869255,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3334,0.0
96,3934.02,0,17.29041290283203,0.09207221727949275,-6.674955549244746,20.000385284423828,849.7691040039062,4568.74267578125,0.0,0.0,1.0,3,256123,-3.745027780532837,0.12801498174667358,16.887331008911133,-0.2172912061214447,-0.036181505769491196,-0.01201900839805603,-0.011440264992415905,0,5122.194561641401,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3335,0.0
97,3934.071,0,17.420040130615234,0.08786926204959461,-6.9558519159111,19.808334350585938,850.6336669921875,4602.5361328125,4.031999588012695,0.0,1.0,3,256127,-3.7877533435821533,0.13976581394672394,17.010297775268555,-0.21779830753803253,-0.0368657223880291,-0.012618468143045902,-0.007059567142277956,0,5122.970290645346,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3335,0.0
98,3934.125,0,17.556270599365234,0.0831609799155716,-7.263175089214085,19.602441787719727,851.555908203125,4637.56494140625,0.0,0.0,1.0,3,256131,-3.831026315689087,0.15383435785770416,17.140193939208984,-0.21865838766098022,-0.03696398809552193,-0.013952838256955147,-0.009798155166208744,0,5123.802654731437,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3336,0.0
99,3934.188,0,17.714111328125,0.07738822942198822,-7.631266621932221,19.359451293945312,852.6406860351562,4681.923828125,4.031999588012695,0.0,1.0,3,256135,-3.88498592376709,0.1591324359178543,17.289886474609375,-0.21948961913585663,-0.037797849625349045,-0.01615235023200512,-0.007272802758961916,0,5124.780553816498,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3336,0.0
100,3934.254,0,17.882083892822266,0.07087849982757036,-8.036340045579339,19.10121726989746,853.787353515625,4721.06982421875,0.0,0.0,1.0,3,256139,-3.9332640171051025,0.167355477809906,17.451120376586914,-0.22065038979053497,-0.0373682975769043,-0.013984535820782185,-0.0002612123207654804,0,5125.78316639195,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3337,0.0
101,3934.305,0,18.0029239654541,0.06559725723593089,-8.356299823195066,18.899656295776367,854.6805419921875,4760.00537109375,4.031999588012695,0.0,1.0,3,256143,-3.97261381149292,0.18240545690059662,17.565143585205078,-0.22120127081871033,-0.038096312433481216,-0.01155220065265894,-0.009456917643547058,0,5126.562671068037,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3338,0.0
102,3934.371,0,18.15941047668457,0.058328812211835744,-8.787956729832947,18.63545036315918,855.8448486328125,4804.783203125,0.0,0.0,1.0,3,256147,-4.0274176597595215,0.19945327937602997,17.713607788085938,-0.222030907869339,-0.041053831577301025,-0.0070465425960719585,-0.03273877128958702,0,5127.57352147362,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3338,0.0
103,3934.437,0,18.31501007080078,0.05063710113717381,-9.235213033384927,18.367528915405273,857.0189819335938,4838.3115234375,4.031999588012695,0.0,1.0,3,256151,-4.090603828430176,0.1897502839565277,17.85824203491211,-0.2227327823638916,-0.044670578092336655,-0.016824496909976006,0.0022936754394322634,0,5128.604966454528,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3339,0.0
104,3934.491,0,18.43913459777832,0.04409918738655195,-9.608391697956078,18.145341873168945,857.9866333007812,4868.1484375,0.0,0.0,1.0,3,256155,-4.131809711456299,0.19025374948978424,17.976421356201172,-0.22382110357284546,-0.0450381375849247,-0.020474297925829887,0.03312261775135994,0,5129.427033252956,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3340,0.0
